Date,Open,High,Low,Close,Adj Close,Volume
2009-08-18,245.188995,245.188995,245.188995,245.188995,245.188995,0
2009-08-19,245.123993,245.123993,245.123993,245.123993,245.123993,0
2009-08-20,251.110001,251.110001,251.110001,251.110001,251.110001,0
2009-08-21,256.437012,256.437012,256.437012,256.437012,256.437012,0
2009-08-24,254.091995,254.091995,254.091995,254.091995,254.091995,0
2009-08-25,256.839996,256.839996,256.839996,256.839996,256.839996,0
2009-08-26,256.742004,256.742004,256.742004,256.742004,256.742004,0
2009-08-27,259.020996,259.020996,259.020996,259.020996,259.020996,0
2009-08-28,259.479004,259.479004,259.479004,259.479004,259.479004,0
2009-08-31,258.385010,258.385010,258.385010,258.385010,258.385010,0
2009-09-01,246.091995,246.091995,246.091995,246.091995,246.091995,0
2009-09-02,243.604004,243.604004,243.604004,243.604004,243.604004,0
2009-09-03,248.843994,248.843994,248.843994,248.843994,248.843994,0
2009-09-04,250.632996,250.632996,250.632996,250.632996,250.632996,0
2009-09-08,252.520004,252.520004,252.520004,252.520004,252.520004,0
2009-09-09,255.977997,255.977997,255.977997,255.977997,255.977997,0
2009-09-10,258.177002,258.177002,258.177002,258.177002,258.177002,0
2009-09-11,256.450989,256.450989,256.450989,256.450989,256.450989,0
2009-09-14,259.975006,259.975006,259.975006,259.975006,259.975006,0
2009-09-15,260.359009,260.359009,260.359009,260.359009,260.359009,0
2009-09-16,268.862000,268.862000,268.862000,268.862000,268.862000,0
2009-09-17,267.643005,267.643005,267.643005,267.643005,267.643005,0
2009-09-18,267.462006,267.462006,267.462006,267.462006,267.462006,0
2009-09-21,265.087006,265.087006,265.087006,265.087006,265.087006,0
2009-09-22,270.786011,270.786011,270.786011,270.786011,270.786011,0
2009-09-23,265.255005,265.255005,265.255005,265.255005,265.255005,0
2009-09-24,260.378998,260.378998,260.378998,260.378998,260.378998,0
2009-09-25,257.806000,257.806000,257.806000,257.806000,257.806000,0
2009-09-28,266.466003,266.466003,266.466003,266.466003,266.466003,0
2009-09-29,264.885986,264.885986,264.885986,264.885986,264.885986,0
2009-09-30,263.434998,263.434998,263.434998,263.434998,263.434998,0
2009-10-01,252.998993,252.998993,252.998993,252.998993,252.998993,0
2009-10-02,252.528000,252.528000,252.528000,252.528000,252.528000,0
2009-10-05,259.915009,259.915009,259.915009,259.915009,259.915009,0
2009-10-06,262.798004,262.798004,262.798004,262.798004,262.798004,0
2009-10-07,265.182007,265.182007,265.182007,265.182007,265.182007,0
2009-10-08,266.192993,266.192993,266.192993,266.192993,266.192993,0
2009-10-09,268.341003,268.341003,268.341003,268.341003,268.341003,0
2009-10-12,270.316986,270.316986,270.316986,270.316986,270.316986,0
2009-10-13,267.558990,267.558990,267.558990,267.558990,267.558990,0
2009-10-14,276.079010,276.079010,276.079010,276.079010,276.079010,0
2009-10-15,274.419006,274.419006,274.419006,274.419006,274.419006,0
2009-10-16,267.914001,267.914001,267.914001,267.914001,267.914001,0
2009-10-19,269.411987,269.411987,269.411987,269.411987,269.411987,0
2009-10-20,267.181000,267.181000,267.181000,267.181000,267.181000,0
2009-10-21,262.441010,262.441010,262.441010,262.441010,262.441010,0
2009-10-22,269.421997,269.421997,269.421997,269.421997,269.421997,0
2009-10-23,265.401001,265.401001,265.401001,265.401001,265.401001,0
2009-10-26,259.373993,259.373993,259.373993,259.373993,259.373993,0
2009-10-27,257.746002,257.746002,257.746002,257.746002,257.746002,0
2009-10-28,250.186996,250.186996,250.186996,250.186996,250.186996,0
2009-10-29,259.975006,259.975006,259.975006,259.975006,259.975006,0
2009-10-30,248.858994,248.858994,248.858994,248.858994,248.858994,0
2009-11-02,250.669006,250.669006,250.669006,250.669006,250.669006,0
2009-11-03,251.847000,251.847000,251.847000,251.847000,251.847000,0
2009-11-04,248.429001,248.429001,248.429001,248.429001,248.429001,0
2009-11-05,254.309006,254.309006,254.309006,254.309006,254.309006,0
2009-11-06,253.384003,253.384003,253.384003,253.384003,253.384003,0
2009-11-09,262.197998,262.197998,262.197998,262.197998,262.197998,0
2009-11-10,260.889008,260.889008,260.889008,260.889008,260.889008,0
2009-11-11,264.251007,264.251007,264.251007,264.251007,264.251007,0
2009-11-12,259.673004,259.673004,259.673004,259.673004,259.673004,0
2009-11-13,259.548004,259.548004,259.548004,259.548004,259.548004,0
2009-11-16,262.681000,262.681000,262.681000,262.681000,262.681000,0
2009-11-17,262.821014,262.821014,262.821014,262.821014,262.821014,0
2009-11-18,264.865997,264.865997,264.865997,264.865997,264.865997,0
2009-11-19,259.889008,259.889008,259.889008,259.889008,259.889008,0
2009-11-20,258.537994,258.537994,258.537994,258.537994,258.537994,0
2009-11-23,262.022003,262.022003,262.022003,262.022003,262.022003,0
2009-11-24,260.194000,260.194000,260.194000,260.194000,260.194000,0
2009-11-25,259.856995,259.856995,259.856995,259.856995,259.856995,0
2009-11-27,252.981995,252.981995,252.981995,252.981995,252.981995,0
2009-11-30,259.420013,259.420013,259.420013,259.420013,259.420013,0
2009-12-01,260.134003,260.134003,260.134003,260.134003,260.134003,0
2009-12-02,260.240997,260.240997,260.240997,260.240997,260.240997,0
2009-12-03,255.227005,255.227005,255.227005,255.227005,255.227005,0
2009-12-04,259.730988,259.730988,259.730988,259.730988,259.730988,0
2009-12-07,256.079987,256.079987,256.079987,256.079987,256.079987,0
2009-12-08,254.087997,254.087997,254.087997,254.087997,254.087997,0
2009-12-09,255.024994,255.024994,255.024994,255.024994,255.024994,0
2009-12-10,254.753006,254.753006,254.753006,254.753006,254.753006,0
2009-12-11,256.506012,256.506012,256.506012,256.506012,256.506012,0
2009-12-14,258.562988,258.562988,258.562988,258.562988,258.562988,0
2009-12-15,254.692993,254.692993,254.692993,254.692993,254.692993,0
2009-12-16,256.328003,256.328003,256.328003,256.328003,256.328003,0
2009-12-17,252.419006,252.419006,252.419006,252.419006,252.419006,0
2009-12-18,255.880005,255.880005,255.880005,255.880005,255.880005,0
2009-12-21,259.063995,259.063995,259.063995,259.063995,259.063995,0
2009-12-22,260.138000,260.138000,260.138000,260.138000,260.138000,0
2009-12-23,259.726990,259.726990,259.726990,259.726990,259.726990,0
2009-12-24,261.778015,261.778015,261.778015,261.778015,261.778015,0
2009-12-28,261.165009,261.165009,261.165009,261.165009,261.165009,0
2009-12-29,260.170013,260.170013,260.170013,260.170013,260.170013,0
2009-12-30,260.197998,260.197998,260.197998,260.197998,260.197998,0
2009-12-31,258.792999,258.792999,258.792999,258.792999,258.792999,0
2010-01-04,263.112000,263.112000,263.112000,263.112000,263.112000,0
2010-01-05,266.240997,266.240997,266.240997,266.240997,266.240997,0
2010-01-06,266.906006,266.906006,266.906006,266.906006,266.906006,0
2010-01-07,271.871002,271.871002,271.871002,271.871002,271.871002,0
2010-01-08,270.787994,270.787994,270.787994,270.787994,270.787994,0
2010-01-11,270.868988,270.868988,270.868988,270.868988,270.868988,0
2010-01-12,267.006012,267.006012,267.006012,267.006012,267.006012,0
2010-01-13,270.264008,270.264008,270.264008,270.264008,270.264008,0
2010-01-14,271.807007,271.807007,271.807007,271.807007,271.807007,0
2010-01-15,267.048004,267.048004,267.048004,267.048004,267.048004,0
2010-01-19,270.348999,270.348999,270.348999,270.348999,270.348999,0
2010-01-20,269.700989,269.700989,269.700989,269.700989,269.700989,0
2010-01-21,262.881012,262.881012,262.881012,262.881012,262.881012,0
2010-01-22,255.257004,255.257004,255.257004,255.257004,255.257004,0
2010-01-25,256.398010,256.398010,256.398010,256.398010,256.398010,0
2010-01-26,252.623001,252.623001,252.623001,252.623001,252.623001,0
2010-01-27,257.996002,257.996002,257.996002,257.996002,257.996002,0
2010-01-28,256.342010,256.342010,256.342010,256.342010,256.342010,0
2010-01-29,254.675995,254.675995,254.675995,254.675995,254.675995,0
2010-02-01,258.328003,258.328003,258.328003,258.328003,258.328003,0
2010-02-02,260.915985,260.915985,260.915985,260.915985,260.915985,0
2010-02-03,257.437988,257.437988,257.437988,257.437988,257.437988,0
2010-02-04,247.412003,247.412003,247.412003,247.412003,247.412003,0
2010-02-05,250.141006,250.141006,250.141006,250.141006,250.141006,0
2010-02-08,245.347000,245.347000,245.347000,245.347000,245.347000,0
2010-02-09,247.567993,247.567993,247.567993,247.567993,247.567993,0
2010-02-10,249.432999,249.432999,249.432999,249.432999,249.432999,0
2010-02-11,250.229004,250.229004,250.229004,250.229004,250.229004,0
2010-02-12,250.005997,250.005997,250.005997,250.005997,250.005997,0
2010-02-16,256.075012,256.075012,256.075012,256.075012,256.075012,0
2010-02-17,257.040009,257.040009,257.040009,257.040009,257.040009,0
2010-02-18,258.565002,258.565002,258.565002,258.565002,258.565002,0
2010-02-19,259.704010,259.704010,259.704010,259.704010,259.704010,0
2010-02-22,262.276001,262.276001,262.276001,262.276001,262.276001,0
2010-02-23,258.040985,258.040985,258.040985,258.040985,258.040985,0
2010-02-24,262.160004,262.160004,262.160004,262.160004,262.160004,0
2010-02-25,261.385986,261.385986,261.385986,261.385986,261.385986,0
2010-02-26,262.727997,262.727997,262.727997,262.727997,262.727997,0
2010-03-01,263.787994,263.787994,263.787994,263.787994,263.787994,0
2010-03-02,264.673004,264.673004,264.673004,264.673004,264.673004,0
2010-03-03,264.363007,264.363007,264.363007,264.363007,264.363007,0
2010-03-04,266.511993,266.511993,266.511993,266.511993,266.511993,0
2010-03-05,271.851990,271.851990,271.851990,271.851990,271.851990,0
2010-03-08,272.751007,272.751007,272.751007,272.751007,272.751007,0
2010-03-09,273.433990,273.433990,273.433990,273.433990,273.433990,0
2010-03-10,276.364014,276.364014,276.364014,276.364014,276.364014,0
2010-03-11,278.726013,278.726013,278.726013,278.726013,278.726013,0
2010-03-12,277.846985,277.846985,277.846985,277.846985,277.846985,0
2010-03-15,277.584991,277.584991,277.584991,277.584991,277.584991,0
2010-03-16,281.100006,281.100006,281.100006,281.100006,281.100006,0
2010-03-17,284.244995,284.244995,284.244995,284.244995,284.244995,0
2010-03-18,283.014008,283.014008,283.014008,283.014008,283.014008,0
2010-03-19,280.929993,280.929993,280.929993,280.929993,280.929993,0
2010-03-22,282.640015,282.640015,282.640015,282.640015,282.640015,0
2010-03-23,284.554993,284.554993,284.554993,284.554993,284.554993,0
2010-03-24,284.962006,284.962006,284.962006,284.962006,284.962006,0
2010-03-25,286.057007,286.057007,286.057007,286.057007,286.057007,0
2010-03-26,286.208008,286.208008,286.208008,286.208008,286.208008,0
2010-03-29,286.695007,286.695007,286.695007,286.695007,286.695007,0
2010-03-30,284.954010,284.954010,284.954010,284.954010,284.954010,0
2010-03-31,285.209015,285.209015,285.209015,285.209015,285.209015,0
2010-04-01,287.667999,287.667999,287.667999,287.667999,287.667999,0
2010-04-05,290.704010,290.704010,290.704010,290.704010,290.704010,0
2010-04-06,293.976013,293.976013,293.976013,293.976013,293.976013,0
2010-04-07,292.240997,292.240997,292.240997,292.240997,292.240997,0
2010-04-08,294.342987,294.342987,294.342987,294.342987,294.342987,0
2010-04-09,295.890991,295.890991,295.890991,295.890991,295.890991,0
2010-04-12,296.959015,296.959015,296.959015,296.959015,296.959015,0
2010-04-13,297.359009,297.359009,297.359009,297.359009,297.359009,0
2010-04-14,304.600006,304.600006,304.600006,304.600006,304.600006,0
2010-04-15,302.980011,302.980011,302.980011,302.980011,302.980011,0
2010-04-16,292.847992,292.847992,292.847992,292.847992,292.847992,0
2010-04-19,295.497986,295.497986,295.497986,295.497986,295.497986,0
2010-04-20,299.369995,299.369995,299.369995,299.369995,299.369995,0
2010-04-21,298.675995,298.675995,298.675995,298.675995,298.675995,0
2010-04-22,300.813995,300.813995,300.813995,300.813995,300.813995,0
2010-04-23,302.365997,302.365997,302.365997,302.365997,302.365997,0
2010-04-26,297.645996,297.645996,297.645996,297.645996,297.645996,0
2010-04-27,288.207001,288.207001,288.207001,288.207001,288.207001,0
2010-04-28,291.432007,291.432007,291.432007,291.432007,291.432007,0
2010-04-29,298.188995,298.188995,298.188995,298.188995,298.188995,0
2010-04-30,291.032990,291.032990,291.032990,291.032990,291.032990,0
2010-05-03,295.865997,295.865997,295.865997,295.865997,295.865997,0
2010-05-04,287.987000,287.987000,287.987000,287.987000,287.987000,0
2010-05-05,286.156006,286.156006,286.156006,286.156006,286.156006,0
2010-05-06,274.596985,274.596985,274.596985,274.596985,274.596985,0
2010-05-07,270.919006,270.919006,270.919006,270.919006,270.919006,0
2010-05-10,285.738007,285.738007,285.738007,285.738007,285.738007,0
2010-05-11,284.563995,284.563995,284.563995,284.563995,284.563995,0
2010-05-12,288.178009,288.178009,288.178009,288.178009,288.178009,0
2010-05-13,283.960999,283.960999,283.960999,283.960999,283.960999,0
2010-05-14,275.697998,275.697998,275.697998,275.697998,275.697998,0
2010-05-17,275.575989,275.575989,275.575989,275.575989,275.575989,0
2010-05-18,267.997009,267.997009,267.997009,267.997009,267.997009,0
2010-05-19,268.199005,268.199005,268.199005,268.199005,268.199005,0
2010-05-20,255.901993,255.901993,255.901993,255.901993,255.901993,0
2010-05-21,264.431000,264.431000,264.431000,264.431000,264.431000,0
2010-05-24,257.638000,257.638000,257.638000,257.638000,257.638000,0
2010-05-25,259.261993,259.261993,259.261993,259.261993,259.261993,0
2010-05-26,258.049011,258.049011,258.049011,258.049011,258.049011,0
2010-05-27,269.165985,269.165985,269.165985,269.165985,269.165985,0
2010-05-28,264.000000,264.000000,264.000000,264.000000,264.000000,0
2010-06-01,258.260010,258.260010,258.260010,258.260010,258.260010,0
2010-06-02,265.510986,265.510986,265.510986,265.510986,265.510986,0
2010-06-03,264.545013,264.545013,264.545013,264.545013,264.545013,0
2010-06-04,253.966995,253.966995,253.966995,253.966995,253.966995,0
2010-06-07,249.442993,249.442993,249.442993,249.442993,249.442993,0
2010-06-08,253.796997,253.796997,253.796997,253.796997,253.796997,0
2010-06-09,251.878006,251.878006,251.878006,251.878006,251.878006,0
2010-06-10,260.399994,260.399994,260.399994,260.399994,260.399994,0
2010-06-11,261.518005,261.518005,261.518005,261.518005,261.518005,0
2010-06-14,260.028992,260.028992,260.028992,260.028992,260.028992,0
2010-06-15,266.529999,266.529999,266.529999,266.529999,266.529999,0
2010-06-16,266.356995,266.356995,266.356995,266.356995,266.356995,0
2010-06-17,265.884003,265.884003,265.884003,265.884003,265.884003,0
2010-06-18,266.954987,266.954987,266.954987,266.954987,266.954987,0
2010-06-21,266.395996,266.395996,266.395996,266.395996,266.395996,0
2010-06-22,262.131989,262.131989,262.131989,262.131989,262.131989,0
2010-06-23,261.227997,261.227997,261.227997,261.227997,261.227997,0
2010-06-24,255.955002,255.955002,255.955002,255.955002,255.955002,0
2010-06-25,262.265991,262.265991,262.265991,262.265991,262.265991,0
2010-06-28,260.010010,260.010010,260.010010,260.010010,260.010010,0
2010-06-29,249.854004,249.854004,249.854004,249.854004,249.854004,0
2010-06-30,247.156006,247.156006,247.156006,247.156006,247.156006,0
2010-07-01,245.460999,245.460999,245.460999,245.460999,245.460999,0
2010-07-02,243.052002,243.052002,243.052002,243.052002,243.052002,0
2010-07-06,243.673004,243.673004,243.673004,243.673004,243.673004,0
2010-07-07,254.339996,254.339996,254.339996,254.339996,254.339996,0
2010-07-08,256.226990,256.226990,256.226990,256.226990,256.226990,0
2010-07-09,260.584991,260.584991,260.584991,260.584991,260.584991,0
2010-07-12,260.398010,260.398010,260.398010,260.398010,260.398010,0
2010-07-13,267.028992,267.028992,267.028992,267.028992,267.028992,0
2010-07-14,264.636993,264.636993,264.636993,264.636993,264.636993,0
2010-07-15,263.989990,263.989990,263.989990,263.989990,263.989990,0
2010-07-16,252.750000,252.750000,252.750000,252.750000,252.750000,0
2010-07-19,253.033005,253.033005,253.033005,253.033005,253.033005,0
2010-07-20,256.257996,256.257996,256.257996,256.257996,256.257996,0
2010-07-21,251.457001,251.457001,251.457001,251.457001,251.457001,0
2010-07-22,259.346985,259.346985,259.346985,259.346985,259.346985,0
2010-07-23,261.529999,261.529999,261.529999,261.529999,261.529999,0
2010-07-26,266.014008,266.014008,266.014008,266.014008,266.014008,0
2010-07-27,266.317993,266.317993,266.317993,266.317993,266.317993,0
2010-07-28,263.713989,263.713989,263.713989,263.713989,263.713989,0
2010-07-29,264.042999,264.042999,264.042999,264.042999,264.042999,0
2010-07-30,263.993988,263.993988,263.993988,263.993988,263.993988,0
2010-08-02,270.274994,270.274994,270.274994,270.274994,270.274994,0
2010-08-03,267.304993,267.304993,267.304993,267.304993,267.304993,0
2010-08-04,268.117004,268.117004,268.117004,268.117004,268.117004,0
2010-08-05,266.721985,266.721985,266.721985,266.721985,266.721985,0
2010-08-06,264.967010,264.967010,264.967010,264.967010,264.967010,0
2010-08-09,267.088013,267.088013,267.088013,267.088013,267.088013,0
2010-08-10,264.316010,264.316010,264.316010,264.316010,264.316010,0
2010-08-11,255.119995,255.119995,255.119995,255.119995,255.119995,0
2010-08-12,253.578995,253.578995,253.578995,253.578995,253.578995,0
2010-08-13,252.615005,252.615005,252.615005,252.615005,252.615005,0
2010-08-16,252.404007,252.404007,252.404007,252.404007,252.404007,0
2010-08-17,254.701996,254.701996,254.701996,254.701996,254.701996,0
2010-08-18,255.417007,255.417007,255.417007,255.417007,255.417007,0
2010-08-19,249.451996,249.451996,249.451996,249.451996,249.451996,0
2010-08-20,248.744003,248.744003,248.744003,248.744003,248.744003,0
2010-08-23,247.294998,247.294998,247.294998,247.294998,247.294998,0
2010-08-24,243.518997,243.518997,243.518997,243.518997,243.518997,0
2010-08-25,244.600006,244.600006,244.600006,244.600006,244.600006,0
2010-08-26,242.421997,242.421997,242.421997,242.421997,242.421997,0
2010-08-27,247.809998,247.809998,247.809998,247.809998,247.809998,0
2010-08-30,242.449997,242.449997,242.449997,242.449997,242.449997,0
2010-08-31,244.343002,244.343002,244.343002,244.343002,244.343002,0
2010-09-01,253.348007,253.348007,253.348007,253.348007,253.348007,0
2010-09-02,255.802002,255.802002,255.802002,255.802002,255.802002,0
2010-09-03,260.938995,260.938995,260.938995,260.938995,260.938995,0
2010-09-07,254.975998,254.975998,254.975998,254.975998,254.975998,0
2010-09-08,257.194000,257.194000,257.194000,257.194000,257.194000,0
2010-09-09,259.462006,259.462006,259.462006,259.462006,259.462006,0
2010-09-10,259.902008,259.902008,259.902008,259.902008,259.902008,0
2010-09-13,265.282013,265.282013,265.282013,265.282013,265.282013,0
2010-09-14,263.242004,263.242004,263.242004,263.242004,263.242004,0
2010-09-15,264.498993,264.498993,264.498993,264.498993,264.498993,0
2010-09-16,263.453003,263.453003,263.453003,263.453003,263.453003,0
2010-09-17,262.627991,262.627991,262.627991,262.627991,262.627991,0
2010-09-20,268.102997,268.102997,268.102997,268.102997,268.102997,0
2010-09-21,265.196014,265.196014,265.196014,265.196014,265.196014,0
2010-09-22,261.261993,261.261993,261.261993,261.261993,261.261993,0
2010-09-23,256.553986,256.553986,256.553986,256.553986,256.553986,0
2010-09-24,263.625000,263.625000,263.625000,263.625000,263.625000,0
2010-09-27,260.756989,260.756989,260.756989,260.756989,260.756989,0
2010-09-28,261.726990,261.726990,261.726990,261.726990,261.726990,0
2010-09-29,260.011993,260.011993,260.011993,260.011993,260.011993,0
2010-09-30,259.899994,259.899994,259.899994,259.899994,259.899994,0
2010-10-01,262.074005,262.074005,262.074005,262.074005,262.074005,0
2010-10-04,260.472992,260.472992,260.472992,260.472992,260.472992,0
2010-10-05,266.342010,266.342010,266.342010,266.342010,266.342010,0
2010-10-06,265.903992,265.903992,265.903992,265.903992,265.903992,0
2010-10-07,264.854004,264.854004,264.854004,264.854004,264.854004,0
2010-10-08,265.356995,265.356995,265.356995,265.356995,265.356995,0
2010-10-11,265.122009,265.122009,265.122009,265.122009,265.122009,0
2010-10-12,268.045990,268.045990,268.045990,268.045990,268.045990,0
2010-10-13,268.819000,268.819000,268.819000,268.819000,268.819000,0
2010-10-14,264.833008,264.833008,264.833008,264.833008,264.833008,0
2010-10-15,261.109009,261.109009,261.109009,261.109009,261.109009,0
2010-10-18,266.697998,266.697998,266.697998,266.697998,266.697998,0
2010-10-19,263.106995,263.106995,263.106995,263.106995,263.106995,0
2010-10-20,266.194000,266.194000,266.194000,266.194000,266.194000,0
2010-10-21,265.595001,265.595001,265.595001,265.595001,265.595001,0
2010-10-22,265.845001,265.845001,265.845001,265.845001,265.845001,0
2010-10-25,265.023010,265.023010,265.023010,265.023010,265.023010,0
2010-10-26,265.207001,265.207001,265.207001,265.207001,265.207001,0
2010-10-27,265.419006,265.419006,265.419006,265.419006,265.419006,0
2010-10-28,264.648010,264.648010,264.648010,264.648010,264.648010,0
2010-10-29,264.453003,264.453003,264.453003,264.453003,264.453003,0
2010-11-01,264.322998,264.322998,264.322998,264.322998,264.322998,0
2010-11-02,265.431000,265.431000,265.431000,265.431000,265.431000,0
2010-11-03,267.647003,267.647003,267.647003,267.647003,267.647003,0
2010-11-04,276.303009,276.303009,276.303009,276.303009,276.303009,0
2010-11-05,281.369995,281.369995,281.369995,281.369995,281.369995,0
2010-11-08,279.205994,279.205994,279.205994,279.205994,279.205994,0
2010-11-09,273.337006,273.337006,273.337006,273.337006,273.337006,0
2010-11-10,276.972992,276.972992,276.972992,276.972992,276.972992,0
2010-11-11,274.601013,274.601013,274.601013,274.601013,274.601013,0
2010-11-12,270.308990,270.308990,270.308990,270.308990,270.308990,0
2010-11-15,271.110992,271.110992,271.110992,271.110992,271.110992,0
2010-11-16,265.653992,265.653992,265.653992,265.653992,265.653992,0
2010-11-17,264.667999,264.667999,264.667999,264.667999,264.667999,0
2010-11-18,268.230988,268.230988,268.230988,268.230988,268.230988,0
2010-11-19,268.020996,268.020996,268.020996,268.020996,268.020996,0
2010-11-22,264.846008,264.846008,264.846008,264.846008,264.846008,0
2010-11-23,260.856995,260.856995,260.856995,260.856995,260.856995,0
2010-11-24,265.213989,265.213989,265.213989,265.213989,265.213989,0
2010-11-26,262.484985,262.484985,262.484985,262.484985,262.484985,0
2010-11-29,263.654999,263.654999,263.654999,263.654999,263.654999,0
2010-11-30,261.674011,261.674011,261.674011,261.674011,261.674011,0
2010-12-01,267.049988,267.049988,267.049988,267.049988,267.049988,0
2010-12-02,273.558014,273.558014,273.558014,273.558014,273.558014,0
2010-12-03,274.403015,274.403015,274.403015,274.403015,274.403015,0
2010-12-06,274.053986,274.053986,274.053986,274.053986,274.053986,0
2010-12-07,273.856995,273.856995,273.856995,273.856995,273.856995,0
2010-12-08,277.931000,277.931000,277.931000,277.931000,277.931000,0
2010-12-09,280.928986,280.928986,280.928986,280.928986,280.928986,0
2010-12-10,283.578003,283.578003,283.578003,283.578003,283.578003,0
2010-12-13,283.390991,283.390991,283.390991,283.390991,283.390991,0
2010-12-14,281.010010,281.010010,281.010010,281.010010,281.010010,0
2010-12-15,278.407990,278.407990,278.407990,278.407990,278.407990,0
2010-12-16,278.222992,278.222992,278.222992,278.222992,278.222992,0
2010-12-17,278.912994,278.912994,278.912994,278.912994,278.912994,0
2010-12-20,280.147003,280.147003,280.147003,280.147003,280.147003,0
2010-12-21,284.279999,284.279999,284.279999,284.279999,284.279999,0
2010-12-22,287.412994,287.412994,287.412994,287.412994,287.412994,0
2010-12-23,285.365997,285.365997,285.365997,285.365997,285.365997,0
2010-12-27,288.130005,288.130005,288.130005,288.130005,288.130005,0
2010-12-28,288.231995,288.231995,288.231995,288.231995,288.231995,0
2010-12-29,287.660004,287.660004,287.660004,287.660004,287.660004,0
2010-12-30,286.877014,286.877014,286.877014,286.877014,286.877014,0
2010-12-31,287.092010,287.092010,287.092010,287.092010,287.092010,0
2011-01-03,293.126007,293.126007,293.126007,293.126007,293.126007,0
2011-01-04,291.842987,291.842987,291.842987,291.842987,291.842987,0
2011-01-05,295.174988,295.174988,295.174988,295.174988,295.174988,0
2011-01-06,293.606995,293.606995,293.606995,293.606995,293.606995,0
2011-01-07,291.166992,291.166992,291.166992,291.166992,291.166992,0
2011-01-10,290.529999,290.529999,290.529999,290.529999,290.529999,0
2011-01-11,291.869995,291.869995,291.869995,291.869995,291.869995,0
2011-01-12,296.066010,296.066010,296.066010,296.066010,296.066010,0
2011-01-13,294.933990,294.933990,294.933990,294.933990,294.933990,0
2011-01-14,299.601990,299.601990,299.601990,299.601990,299.601990,0
2011-01-18,298.020996,298.020996,298.020996,298.020996,298.020996,0
2011-01-19,291.634003,291.634003,291.634003,291.634003,291.634003,0
2011-01-20,292.798004,292.798004,292.798004,292.798004,292.798004,0
2011-01-21,294.703003,294.703003,294.703003,294.703003,294.703003,0
2011-01-24,294.729004,294.729004,294.729004,294.729004,294.729004,0
2011-01-25,294.657013,294.657013,294.657013,294.657013,294.657013,0
2011-01-26,294.412994,294.412994,294.412994,294.412994,294.412994,0
2011-01-27,296.907013,296.907013,296.907013,296.907013,296.907013,0
2011-01-28,291.389008,291.389008,291.389008,291.389008,291.389008,0
2011-01-31,294.015015,294.015015,294.015015,294.015015,294.015015,0
2011-02-01,299.700989,299.700989,299.700989,299.700989,299.700989,0
2011-02-02,297.584015,297.584015,297.584015,297.584015,297.584015,0
2011-02-03,297.735992,297.735992,297.735992,297.735992,297.735992,0
2011-02-04,297.518005,297.518005,297.518005,297.518005,297.518005,0
2011-02-07,301.864990,301.864990,301.864990,301.864990,301.864990,0
2011-02-08,303.673004,303.673004,303.673004,303.673004,303.673004,0
2011-02-09,301.671997,301.671997,301.671997,301.671997,301.671997,0
2011-02-10,301.817993,301.817993,301.817993,301.817993,301.817993,0
2011-02-11,305.829010,305.829010,305.829010,305.829010,305.829010,0
2011-02-14,306.066010,306.066010,306.066010,306.066010,306.066010,0
2011-02-15,305.377991,305.377991,305.377991,305.377991,305.377991,0
2011-02-16,307.158997,307.158997,307.158997,307.158997,307.158997,0
2011-02-17,306.993011,306.993011,306.993011,306.993011,306.993011,0
2011-02-18,307.700989,307.700989,307.700989,307.700989,307.700989,0
2011-02-22,298.950989,298.950989,298.950989,298.950989,298.950989,0
2011-02-23,297.253998,297.253998,297.253998,297.253998,297.253998,0
2011-02-24,296.481995,296.481995,296.481995,296.481995,296.481995,0
2011-02-25,300.906006,300.906006,300.906006,300.906006,300.906006,0
2011-02-28,302.191010,302.191010,302.191010,302.191010,302.191010,0
2011-03-01,295.994995,295.994995,295.994995,295.994995,295.994995,0
2011-03-02,294.286987,294.286987,294.286987,294.286987,294.286987,0
2011-03-03,300.369995,300.369995,300.369995,300.369995,300.369995,0
2011-03-04,296.605011,296.605011,296.605011,296.605011,296.605011,0
2011-03-07,294.569000,294.569000,294.569000,294.569000,294.569000,0
2011-03-08,300.570007,300.570007,300.570007,300.570007,300.570007,0
2011-03-09,300.109009,300.109009,300.109009,300.109009,300.109009,0
2011-03-10,293.993988,293.993988,293.993988,293.993988,293.993988,0
2011-03-11,296.096008,296.096008,296.096008,296.096008,296.096008,0
2011-03-14,293.321014,293.321014,293.321014,293.321014,293.321014,0
2011-03-15,290.019989,290.019989,290.019989,290.019989,290.019989,0
2011-03-16,285.067993,285.067993,285.067993,285.067993,285.067993,0
2011-03-17,288.403015,288.403015,288.403015,288.403015,288.403015,0
2011-03-18,291.450012,291.450012,291.450012,291.450012,291.450012,0
2011-03-21,293.713989,293.713989,293.713989,293.713989,293.713989,0
2011-03-22,292.028992,292.028992,292.028992,292.028992,292.028992,0
2011-03-23,291.101013,291.101013,291.101013,291.101013,291.101013,0
2011-03-24,292.554993,292.554993,292.554993,292.554993,292.554993,0
2011-03-25,293.319000,293.319000,293.319000,293.319000,293.319000,0
2011-03-28,292.696991,292.696991,292.696991,292.696991,292.696991,0
2011-03-29,293.368988,293.368988,293.368988,293.368988,293.368988,0
2011-03-30,295.973999,295.973999,295.973999,295.973999,295.973999,0
2011-03-31,295.390015,295.390015,295.390015,295.390015,295.390015,0
2011-04-01,297.799011,297.799011,297.799011,297.799011,297.799011,0
2011-04-04,297.951996,297.951996,297.951996,297.951996,297.951996,0
